time,prey,predator
18.2,0.09310147213527234,1.8049853891671654
18.25,0.09491108877008704,1.7700760055848965
18.3,0.09682278485130635,1.7358579349094088
18.35,0.09883993333399388,1.7023180656995047
18.400000000000002,0.10096613754034342,1.66944353659795
18.45,0.10320523859796331,1.6372217327241985
18.5,0.10556132356998071,1.6056402820732796
18.55,0.10803873428818123,1.5746870519274405
18.6,0.11064207690318505,1.5443501452864854
18.650000000000002,0.11337623216837475,1.514617897322177
18.7,0.11624636647694889,1.4854788718615464
18.75,0.11925794367409705,1.4569218579034893
18.8,0.12241673766889108,1.4289358661726241
18.85,0.12572884587307734,1.401510125714009
18.900000000000002,0.12920070349654947,1.374634080531995
18.95,0.13283909873189192,1.3482973862762055
19.0,0.13665118886302316,1.322489906977376
19.05,0.14064451733564332,1.2972017118355668
19.1,0.14482703182991555,1.2724230720630723
19.150000000000002,0.14920710337859158,1.2481444577841796
19.200000000000003,0.15379354657663927,1.2243565349937975
19.25,0.15859564093135184,1.2010501625768504
19.3,0.16362315340492292,1.1782163893902489
19.35,0.1688863622045658,1.1558464514091642
19.400000000000002,0.17439608187844788,1.1339317689392914
19.450000000000003,0.1801636897790079,1.1124639438967439
19.5,0.18620115395863182,1.0914347571572134
19.55,0.19252106256618995,1.0708361659760275
19.6,0.19913665481658785,1.0506603014807618
19.650000000000002,0.20606185360926452,1.0308994662381032
19.700000000000003,0.21331129987548728,1.0115461318967143
19.75,0.2209003887383496,0.9925929369079295
19.8,0.22884530757358093,0.9740326843262044
19.85,0.23716307606362924,0.9558583396913548
19.900000000000002,0.2458715883419833,0.9380630289947557
19.950000000000003,0.25498965732936446,0.9206400367318242
20.0,0.26453706136823896,0.9035828040432877
20.05,0.2745345932670855,0.8868849269479397
20.1,0.2850041118709966,0.870540154669807
20.150000000000002,0.29596859628049843,0.8545423880629095
20.200000000000003,0.30745220284593994,0.8388856781370685
20.25,0.31948032507042406,0.8235642246885364
20.3,0.3320796565600291,0.8085723750395608
20.35,0.3452782571659893,0.7939046228913827
20.400000000000002,0.359105622469562,0.779555607295588
20.450000000000003,0.37359275676649173,0.7655201117491975
20.5,0.38877224971428015,0.7517930634193953
20.55,0.4046783568118608,0.7383695325043615
20.6,0.42134708388774406,0.725244731737299
20.650000000000002,0.43881627577921223,0.7124140160414336
20.700000000000003,0.4571257093916796,0.6998728823445256
20.75,0.47631719133384776,0.6876169695622655
20.8,0.49643466033074585,0.6756420587608533
20.85,0.5175242946230968,0.6639440735100778
20.900000000000002,0.5396346245676336,0.6525190804393369
20.950000000000003,0.5628166506589438,0.6413632900102848
