arrival,start,finish,wait,queue_length
199.85947901578902,199.85947901578902,201.00219972877096,0.0,0
200.97290264053322,200.97290264053322,201.58269798741395,0.0,1
201.42225729503733,201.42225729503733,203.4130528326864,0.0,1
201.8403785882551,201.8403785882551,203.98643204888398,0.0,1
202.59813608487886,203.4130528326864,207.40302102364072,0.8149167478075299,2
203.20162556616282,203.98643204888398,204.14453708807702,0.7848064827211658,2
203.29676717492168,204.14453708807702,204.96603712304116,0.8477699131553322,2
203.7197044441701,204.96603712304116,206.41744684945633,1.246332678871056,2
204.49832561422886,206.41744684945633,209.14826053405585,1.9191212352274647,2
204.81220290126168,207.40302102364072,207.54210861594353,2.5908181223790336,2
204.83346913930853,207.54210861594353,207.93744382387564,2.7086394766349997,2
205.81590203404213,207.93744382387564,210.02694938285796,2.1215417898335147,2
205.821548426075,209.14826053405585,209.95847913990838,3.3267121079808533,2
205.8808976956492,209.95847913990838,211.76591404418437,4.077581444259181,2
206.68317459173764,210.02694938285796,210.3220236894326,3.3437747911203246,2
207.62002749278489,210.3220236894326,210.32600293406887,2.7019961966477126,2
207.86429282511216,210.32600293406887,211.0624166379414,2.4617101089567086,2
208.18321043024432,211.0624166379414,211.87992344031935,2.879206207697081,2
208.5733234713998,211.76591404418437,211.98287536971205,3.1925905727845816,2
211.12568516124844,211.87992344031935,212.06326030641245,0.7542382790709041,2
211.17036406004527,211.98287536971205,213.13195920128967,0.8125113096667747,2
211.95538998916612,212.06326030641245,212.2052519470172,0.10787031724632357,2
212.04788120709046,212.2052519470172,213.80659523359202,0.15737073992673345,2
212.7736247182029,213.13195920128967,213.153848472403,0.3583344830867645,2
212.8829577894569,213.153848472403,213.3905556204003,0.27089068294611707,2
212.9782736714426,213.3905556204003,213.64425776130363,0.41228194895771253,2
214.59614770282587,214.59614770282587,216.2362745683481,0.0,0
214.78622930584027,214.78622930584027,214.78875128039599,0.0,1
215.05015166071314,215.05015166071314,217.72052838375896,0.0,1
215.16694814375393,216.2362745683481,218.01654913288405,1.0693264245941805,2
215.7340851633089,217.72052838375896,218.8214825814655,1.9864432204500702,2
216.1538062372397,218.01654913288405,218.57736013040474,1.8627428956443453,2
216.70979093584288,218.57736013040474,218.71673334772927,1.8675691945618667,2
217.07006431816788,218.71673334772927,220.49486861522877,1.6466690295613944,2
217.15530996258732,218.8214825814655,219.2608459030396,1.6661726188781643,2
217.1824057076238,219.2608459030396,220.96558841508144,2.0784401954158227,2
217.76826793372535,220.49486861522877,221.49194145491538,2.726600681503413,2
218.17794450184545,220.96558841508144,221.19061980025836,2.7876439132359963,2
219.90054620682363,221.19061980025836,221.49136041652815,1.2900735934347267,2
219.95434394794833,221.49136041652815,222.54793935065504,1.5370164685798215,2
220.23162660752433,221.49194145491538,222.4019290406452,1.2603148473910437,2
220.2396180912089,222.4019290406452,222.9296401304163,2.1623109494362893,2
221.48248198440268,222.54793935065504,223.76174835831796,1.0654573662523603,2
221.51382911190814,222.9296401304163,222.97549655519614,1.4158110185081512,2
222.09899804501296,222.97549655519614,223.23170704571052,0.8764985101831826,2
222.1095885732367,223.23170704571052,225.23376286741018,1.1221184724738293,2
223.32721789438725,223.76174835831796,225.98266285870747,0.43453046393071304,2
223.5182929360018,225.23376286741018,225.43348238978678,1.7154699314083643,2
225.26693938514396,225.43348238978678,225.43806828643608,0.16654300464281846,2
225.5311446475378,225.5311446475378,225.9959492675013,0.0,1
225.9216479260554,225.98266285870747,227.8246006979767,0.06101493265205704,2
226.39743254942522,226.39743254942522,226.8577658143199,0.0,1
227.4161748321084,227.4161748321084,228.11173666346812,0.0,1
227.97484122606951,227.97484122606951,228.99010577725437,0.0,1
229.49508431459807,229.49508431459807,229.80730199871115,0.0,0
231.55841619606406,231.55841619606406,231.761688317826,0.0,0
232.0972734934956,232.0972734934956,232.71693542830295,0.0,0
232.17518633376818,232.17518633376818,232.43241257293843,0.0,1
234.17365215831893,234.17365215831893,234.52222819987475,0.0,0
234.77884976357603,234.77884976357603,235.16553487396004,0.0,0
234.9819157632644,234.9819157632644,239.38678130601926,0.0,1
235.16895868335624,235.16895868335624,235.6167288214792,0.0,1
236.1212078580376,236.1212078580376,236.54375643823036,0.0,1
237.20522593877223,237.20522593877223,238.51261180597763,0.0,1
237.49085652022453,238.51261180597763,239.1909292721066,1.0217552857531018,2
237.7070806497538,239.1909292721066,240.11166095364703,1.483848622352781,2
238.51823021791512,239.38678130601926,241.38963347917021,0.868551088104141,2
240.0787640559931,240.11166095364703,241.64310162944315,0.032896897653927226,2
240.1598131334349,241.38963347917021,243.08191723847855,1.2298203457353054,2
242.00834252179988,242.00834252179988,242.27839791131504,0.0,1
242.37158837858087,242.37158837858087,244.47877684833935,0.0,1
243.3160949660184,243.3160949660184,243.48310598405794,0.0,1
243.93434449619653,243.93434449619653,245.24377088758655,0.0,1
243.99640079580286,244.47877684833935,244.7421650590579,0.4823760525364946,2
245.32157939396552,245.32157939396552,245.80815478061228,0.0,0
246.37100950193502,246.37100950193502,247.99806153196585,0.0,0
247.156084928806,247.156084928806,251.5195923863717,0.0,1
247.2507612353283,247.99806153196585,249.14818784799053,0.7473002966375475,2
247.35372257129544,249.14818784799053,249.2844002531583,1.7944652766950924,2
247.97705455408425,249.2844002531583,250.7088783493803,1.3073456990740624,2
248.42096796486373,250.7088783493803,250.91917409541634,2.2879103845165787,2
248.73704814301868,250.91917409541634,251.01917706678302,2.182125952397655,2
249.41363531591116,251.01917706678302,252.13140017453284,1.6055417508718506,2
249.80569243113777,251.5195923863717,253.97101446814042,1.7138999552339271,2
249.83547277260848,252.13140017453284,252.70818162846408,2.2959274019243594,2
250.18293889918405,252.70818162846408,253.1338991350472,2.5252427292800235,2
